loan_id,n_inst,n_obs,on_time_rate,early_rate,late_rate,mean_delay,exposure,max_delay,first_delinq_k,first_delinq_frac,return_to_current_k,re_delinq_k,ever_delinq,n_unpaid,year,status,outcome,plan_len,purpose_len,amount,duration,rate,gender,age,job,income,expend,disposable,past_ordinary,past_early,past_late,past_overdue,past_loss,in_sample,inc17,exp17,disp17,capacity,amt_won,dur_m,req_pay,req_avg,pcg_abs,pcg_ratio,pcg_over,pcg_abs_avg
B090317-6,9,9,0.8889,0.1111,0.1111,0.222,2,2,2.0,0.222,3.0,,1,0,2009,정상종료,완납,132,1204,100만원,12개월,0.3,남자,세,기타,,,,,,,,,1,,,,,1000000.0,12.0,108333.33333333331,96875.0,,,,
B090402-6,6,6,0.6667,0.6667,0.3333,1.167,7,5,3.0,0.5,4.0,5.0,1,0,2009,정상종료,완납,515,328,200만원,6개월,0.3,여자,세,기타,,,,98.0,84.0,3.0,0.0,0.0,1,,,,,2000000.0,6.0,383333.3333333333,362500.0,,,,
B090406-6,8,8,1.0,1.0,0.0,0.0,0,0,,,,,0,0,2009,정상종료,완납,222,1019,100만원,9개월,0.3,여자,세,기타,,,,125.0,120.0,0.0,0.0,0.0,1,,,,,1000000.0,9.0,136111.11111111112,125000.0,,,,
B090427-6,10,10,0.2,0.2,0.8,19.3,193,61,3.0,0.3,,,1,0,2009,연체중,손실,1009,1288,100만원,12개월,0.3,여자,세,기타,,,,,,,,,1,,,,,1000000.0,12.0,108333.33333333331,96875.0,,,,
B090428-6,11,11,0.8182,0.7273,0.1818,1.0,11,10,3.0,0.273,5.0,,1,0,2009,정상종료,완납,863,719,200만원,12개월,0.3,여자,세,기타,,,,18.0,16.0,3.0,0.0,0.0,1,,,,,2000000.0,12.0,216666.66666666663,193750.0,,,,
B090429-6,12,12,0.9167,0.1667,0.0833,0.083,1,1,10.0,0.833,11.0,,1,0,2009,정상종료,완납,517,1478,100만원,12개월,0.3,여자,세,기타,,,,,,,,,1,,,,,1000000.0,12.0,108333.33333333331,96875.0,,,,
B090511-6,11,11,0.8182,0.7273,0.1818,0.636,7,4,8.0,0.727,9.0,11.0,1,0,2009,정상종료,완납,1149,1079,100만원,12개월,0.3,남자,세,기타,,,,39.0,28.0,6.0,0.0,0.0,1,,,,,1000000.0,12.0,108333.33333333331,96875.0,,,,
B090609-6,1,1,0.0,0.0,1.0,61.0,61,61,1.0,1.0,,,1,0,2009,연체중,손실,522,997,100만원,6개월,0.3,남자,세,기타,,,,,,,,,1,,,,,1000000.0,6.0,191666.66666666663,181250.0,,,,
B090615-6,5,5,1.0,1.0,0.0,0.0,0,0,,,,,0,0,2009,정상종료,완납,227,334,100만원,12개월,0.3,여자,세,기타,,,,13.0,10.0,4.0,2.0,0.0,1,,,,,1000000.0,12.0,108333.33333333331,96875.0,,,,
B090707-6,12,12,1.0,1.0,0.0,0.0,0,0,,,,,0,0,2009,정상종료,완납,202,506,100만원,12개월,0.3,남자,세,기타,,,,28.0,25.0,0.0,0.0,0.0,1,,,,,1000000.0,12.0,108333.33333333331,96875.0,,,,
B090709-6,6,6,0.0,0.0,1.0,8.333,50,16,1.0,0.167,,,1,0,2009,정상종료,완납,1237,2227,100만원,6개월,0.3,여자,세,기타,,,,18.0,14.0,18.0,0.0,0.0,1,,,,,1000000.0,6.0,191666.66666666663,181250.0,,,,
B090723-6,9,9,0.5556,0.4444,0.4444,1.778,16,5,5.0,0.556,6.0,7.0,1,0,2009,정상종료,완납,399,1232,100만원,9개월,0.3,여자,세,기타,,,,,,,,,1,,,,,1000000.0,9.0,136111.11111111112,125000.0,,,,
B090725-6,8,8,1.0,1.0,0.0,0.0,0,0,,,,,0,0,2009,정상종료,완납,447,1220,200만원,12개월,0.3,여자,세,기타,,,,,,,,,1,,,,,2000000.0,12.0,216666.66666666663,193750.0,,,,
B090914-6,3,3,0.0,0.0,1.0,33.0,99,61,1.0,0.333,,,1,0,2009,연체중,손실,1235,1763,100만원,9개월,0.3,남자,세,기타,,,,,,,,,1,,,,,1000000.0,9.0,136111.11111111112,125000.0,,,,
B090921-6,12,12,0.8333,0.0833,0.1667,0.25,3,2,7.0,0.583,8.0,11.0,1,0,2009,정상종료,완납,696,2098,200만원,12개월,0.3,여자,세,기타,,,,,,,,,1,,,,,2000000.0,12.0,216666.66666666663,193750.0,,,,
B091007-6,6,6,1.0,1.0,0.0,0.0,0,0,,,,,0,0,2009,정상종료,완납,851,2376,100만원,9개월,0.3,여자,세,기타,,,,103.0,49.0,3.0,0.0,0.0,1,,,,,1000000.0,9.0,136111.11111111112,125000.0,,,,
B091008-6,2,2,1.0,1.0,0.0,0.0,0,0,,,,,0,0,2009,정상종료,완납,684,1933,100만원,9개월,0.3,남자,세,기타,,,,9.0,9.0,2.0,0.0,0.0,1,,,,,1000000.0,9.0,136111.11111111112,125000.0,,,,
B091027-6,3,3,0.3333,0.3333,0.6667,23.0,69,61,2.0,0.667,,,1,0,2009,연체중,손실,476,1501,200만원,6개월,0.3,남자,세,기타,,,,5.0,4.0,1.0,0.0,0.0,1,,,,,2000000.0,6.0,383333.3333333333,362500.0,,,,
B091101-6,11,11,0.1818,0.0909,0.8182,23.818,262,61,3.0,0.273,,,1,0,2009,연체중,손실,296,784,200만원,12개월,0.3,여자,세,기타,,,,4.0,3.0,21.0,9.0,0.0,1,,,,,2000000.0,12.0,216666.66666666663,193750.0,,,,
B091112-6,3,3,0.6667,0.3333,0.3333,20.333,61,61,3.0,1.0,,,1,0,2009,연체중,손실,239,714,50만원,6개월,0.3,여자,세,기타,,,,,,,,,1,,,,,500000.0,6.0,95833.33333333331,90625.0,,,,
B091117-6,11,11,0.5455,0.2727,0.4545,9.0,99,67,1.0,0.091,2.0,8.0,1,0,2009,정상종료,완납,142,1323,200만원,12개월,0.3,남자,세,기타,,,,,,,,,1,,,,,2000000.0,12.0,216666.66666666663,193750.0,,,,
B091122-6,5,5,0.8,0.8,0.2,0.8,4,4,3.0,0.6,4.0,,1,0,2009,정상종료,완납,1856,1699,200만원,12개월,0.3,남자,세,기타,,,,9.0,9.0,2.0,0.0,0.0,1,,,,,2000000.0,12.0,216666.66666666663,193750.0,,,,
B091125-6,4,4,1.0,1.0,0.0,0.0,0,0,,,,,0,0,2009,정상종료,완납,255,1240,50만원,12개월,0.3,남자,세,기타,,,,4.0,4.0,0.0,2.0,0.0,1,,,,,500000.0,12.0,54166.66666666666,48437.5,,,,
B091126-6,5,5,0.4,0.4,0.6,17.6,88,61,3.0,0.6,,,1,0,2009,연체중,손실,213,1332,100만원,12개월,0.3,여자,세,기타,,,,,,,,,1,,,,,1000000.0,12.0,108333.33333333331,96875.0,,,,
B091214-6,24,24,0.8333,0.4583,0.1667,1.167,28,13,3.0,0.125,4.0,11.0,1,0,2009,정상종료,완납,171,816,300만원,24개월,0.3,여자,세,기타,,,,28.0,18.0,4.0,0.0,0.0,1,,,,,3000000.0,24.0,200000.0,164062.5,,,,
B100126-6,12,12,1.0,0.3333,0.0,0.0,0,0,,,,,0,0,2010,정상종료,완납,437,1397,150만원,12개월,0.3,여자,세,기타,,,,27.0,15.0,13.0,0.0,0.0,1,,,,,1500000.0,12.0,162500.0,145312.5,,,,
B100204-6,1,1,0.0,0.0,1.0,61.0,61,61,1.0,1.0,,,1,0,2010,연체중,손실,141,296,50만원,3개월,0.3,여자,세,기타,,,,,,,,,1,,,,,500000.0,3.0,179166.66666666666,175000.0,,,,
B100210-6,3,3,1.0,0.6667,0.0,0.0,0,0,,,,,0,0,2010,정상종료,완납,212,483,50만원,3개월,0.3,여자,세,기타,,,,39.0,22.0,11.0,0.0,0.0,1,,,,,500000.0,3.0,179166.66666666666,175000.0,,,,
B100218-6,12,12,0.6667,0.3333,0.3333,0.5,6,3,4.0,0.333,5.0,7.0,1,0,2010,정상종료,완납,140,659,200만원,12개월,0.3,여자,세,기타,,,,17.0,4.0,19.0,0.0,0.0,1,,,,,2000000.0,12.0,216666.66666666663,193750.0,,,,
B100221-6,6,6,1.0,0.6667,0.0,0.0,0,0,,,,,0,0,2010,정상종료,완납,1113,603,100만원,6개월,0.3,여자,세,기타,,,,,,,,,1,,,,,1000000.0,6.0,191666.66666666663,181250.0,,,,
B100222-6,3,3,1.0,0.0,0.0,0.0,0,0,,,,,0,0,2010,정상종료,완납,274,1189,100만원,3개월,0.3,남자,세,기타,,,,6.0,1.0,8.0,7.0,0.0,1,,,,,1000000.0,3.0,358333.3333333333,350000.0,,,,
B100302-6,15,15,0.0,0.0,1.0,19.6,294,30,1.0,0.067,,,1,0,2010,정상종료,완납,289,1492,300만원,15개월,0.3,여자,세,기타,,,,,,,,,1,,,,,3000000.0,15.0,275000.0,240000.0,,,,
B100310-6,4,4,0.75,0.0,0.25,0.25,1,1,4.0,1.0,,,1,0,2010,정상종료,완납,224,511,50만원,6개월,0.3,남자,세,기타,,,,5.0,1.0,2.0,0.0,0.0,1,,,,,500000.0,6.0,95833.33333333331,90625.0,,,,
B100315-6,17,17,0.5294,0.5294,0.4706,1.471,25,4,9.0,0.529,17.0,,1,0,2010,정상종료,완납,360,235,300만원,18개월,0.3,남자,세,기타,,,,24.0,24.0,8.0,0.0,0.0,1,,,,,3000000.0,18.0,241666.66666666663,206250.0,,,,
B100417-6,11,11,0.7273,0.5455,0.2727,6.091,67,31,9.0,0.818,,,1,0,2010,연체중,손실,780,1991,300만원,15개월,0.3,여자,세,기타,,,,,,,,,1,,,,,3000000.0,15.0,275000.0,240000.0,,,,
B100428-6,23,23,1.0,1.0,0.0,0.0,0,0,,,,,0,0,2010,정상종료,완납,349,929,300만원,24개월,0.3,여자,세,기타,,,,32.0,32.0,0.0,0.0,0.0,1,,,,,3000000.0,24.0,200000.0,164062.5,,,,
B100510-6,9,9,0.7778,0.1111,0.2222,0.222,2,1,2.0,0.222,3.0,4.0,1,0,2010,정상종료,완납,514,1316,100만원,9개월,0.3,여자,세,기타,,,,18.0,11.0,12.0,3.0,0.0,1,,,,,1000000.0,9.0,136111.11111111112,125000.0,,,,
B100517-6,12,12,0.8333,0.5,0.1667,0.167,2,1,9.0,0.75,10.0,11.0,1,0,2010,정상종료,완납,128,740,150만원,12개월,0.3,여자,세,기타,,,,39.0,22.0,11.0,0.0,0.0,1,,,,,1500000.0,12.0,162500.0,145312.5,,,,
B100525-6,12,12,0.8333,0.5,0.1667,0.167,2,1,2.0,0.167,3.0,8.0,1,0,2010,정상종료,완납,455,2401,200만원,12개월,0.3,남자,세,기타,,,,39.0,19.0,3.0,0.0,0.0,1,,,,,2000000.0,12.0,216666.66666666663,193750.0,,,,
B100611-6,12,12,0.9167,0.6667,0.0833,1.083,13,13,9.0,0.75,10.0,,1,0,2010,정상종료,완납,486,827,200만원,12개월,0.3,여자,세,기타,,,,18.0,9.0,18.0,0.0,0.0,1,,,,,2000000.0,12.0,216666.66666666663,193750.0,,,,
B100713-6,7,7,0.0,0.0,1.0,23.143,162,31,1.0,0.143,,,1,0,2010,손실(상환완료),손실,108,1268,200만원,12개월,0.3,여자,세,기타,,,,,,,,,1,,,,,2000000.0,12.0,216666.66666666663,193750.0,,,,
B100903-6,12,12,0.8333,0.0,0.1667,0.25,3,2,8.0,0.667,9.0,12.0,1,0,2010,정상종료,완납,534,5256,200만원,12개월,0.3,여자,세,기타,,,,31.0,4.0,16.0,1.0,0.0,1,,,,,2000000.0,12.0,216666.66666666663,193750.0,,,,
B100908-6,5,5,0.6,0.4,0.4,8.6,43,31,3.0,0.6,4.0,5.0,1,0,2010,연체중,손실,216,1544,100만원,12개월,0.3,여자,세,기타,,,,,,,,,1,,,,,1000000.0,12.0,108333.33333333331,96875.0,,,,
B100924-6,6,6,0.8333,0.0,0.1667,0.333,2,2,3.0,0.5,4.0,,1,0,2010,정상종료,완납,290,1165,100만원,6개월,0.3,여자,세,기타,,,,,,,,,1,,,,,1000000.0,6.0,191666.66666666663,181250.0,,,,
B101004-6,15,15,0.6667,0.3333,0.3333,2.933,44,31,2.0,0.133,3.0,7.0,1,0,2010,연체중,손실,535,1392,300만원,24개월,0.3,남자,세,기타,,,,,,,,,1,,,,,3000000.0,24.0,200000.0,164062.5,,,,
B101014-6,12,12,1.0,1.0,0.0,0.0,0,0,,,,,0,0,2010,정상종료,완납,204,1928,200만원,12개월,0.3,남자,세,기타,,,,19.0,18.0,1.0,0.0,0.0,1,,,,,2000000.0,12.0,216666.66666666663,193750.0,,,,
B101018-6,12,12,1.0,0.25,0.0,0.0,0,0,,,,,0,0,2010,정상종료,완납,119,112,200만원,12개월,0.3,남자,세,기타,,,,46.0,16.0,2.0,0.0,0.0,1,,,,,2000000.0,12.0,216666.66666666663,193750.0,,,,
B101105-6,4,4,1.0,1.0,0.0,0.0,0,0,,,,,0,0,2010,정상종료,완납,483,1431,150만원,12개월,0.3,여자,세,기타,,,,15.0,9.0,48.0,0.0,0.0,1,,,,,1500000.0,12.0,162500.0,145312.5,,,,
B101109-6,12,12,0.25,0.0,0.75,1.917,23,7,3.0,0.25,4.0,5.0,1,0,2010,정상종료,완납,120,673,200만원,12개월,0.3,남자,세,기타,,,,,,,,,1,,,,,2000000.0,12.0,216666.66666666663,193750.0,,,,
B101116-6,12,12,0.5833,0.5,0.4167,1.0,12,3,3.0,0.25,7.0,8.0,1,0,2010,정상종료,완납,1196,844,100만원,12개월,0.3,여자,세,기타,,,,18.0,11.0,18.0,0.0,0.0,1,,,,,1000000.0,12.0,108333.33333333331,96875.0,,,,
B081205-7,10,10,1.0,0.5,0.0,0.0,0,0,,,,,0,0,2008,정상종료,완납,479,710,100만원,12개월,0.3,여자,세,기타,,,,,,,,,1,,,,,1000000.0,12.0,108333.33333333331,96875.0,,,,
B090128-7,12,12,0.75,0.0833,0.25,0.5,6,3,2.0,0.167,4.0,8.0,1,0,2009,정상종료,완납,39,290,100만원,12개월,0.3,남자,세,기타,,,,,,,,,1,,,,,1000000.0,12.0,108333.33333333331,96875.0,,,,
B090218-7,9,9,0.3333,0.1111,0.6667,20.889,188,61,4.0,0.444,,,1,0,2009,연체중,손실,342,983,100만원,12개월,0.3,여자,세,기타,,,,14.0,2.0,9.0,6.0,0.0,1,,,,,1000000.0,12.0,108333.33333333331,96875.0,,,,
B090220-7,3,3,1.0,1.0,0.0,0.0,0,0,,,,,0,0,2009,정상종료,완납,479,564,100만원,12개월,0.29,남자,세,기타,,,,37.0,27.0,27.0,2.0,0.0,1,,,,,1000000.0,12.0,107500.0,96423.61111111112,,,,
B090319-7,2,2,0.0,0.0,1.0,32.0,64,61,1.0,0.5,,,1,0,2009,연체중,손실,234,832,100만원,12개월,0.3,남자,세,기타,,,,,,,,,1,,,,,1000000.0,12.0,108333.33333333331,96875.0,,,,
B090331-7,12,12,1.0,0.1667,0.0,0.0,0,0,,,,,0,0,2009,정상종료,완납,238,660,200만원,12개월,0.3,남자,세,기타,,,,,,,,,1,,,,,2000000.0,12.0,216666.66666666663,193750.0,,,,
B090415-7,11,11,1.0,1.0,0.0,0.0,0,0,,,,,0,0,2009,정상종료,완납,735,932,200만원,12개월,0.3,여자,세,기타,,,,52.0,46.0,2.0,0.0,0.0,1,,,,,2000000.0,12.0,216666.66666666663,193750.0,,,,
B090416-7,3,3,0.6667,0.0,0.3333,20.333,61,61,3.0,1.0,,,1,0,2009,손실(상환완료),손실,255,918,100만원,12개월,0.3,여자,세,기타,,,,,,,,,1,,,,,1000000.0,12.0,108333.33333333331,96875.0,,,,
B090422-7,2,2,0.0,0.0,1.0,32.5,65,61,1.0,0.5,,,1,0,2009,연체중,손실,446,1037,200만원,12개월,0.3,남자,세,기타,,,,,,,,,1,,,,,2000000.0,12.0,216666.66666666663,193750.0,,,,
B090424-7,8,8,0.25,0.125,0.75,2.0,16,4,1.0,0.125,2.0,3.0,1,0,2009,정상종료,완납,98,604,100만원,9개월,0.3,남자,세,기타,,,,60.0,22.0,15.0,0.0,0.0,1,,,,,1000000.0,9.0,136111.11111111112,125000.0,,,,
B090528-7,9,9,1.0,1.0,0.0,0.0,0,0,,,,,0,0,2009,정상종료,완납,515,430,200만원,9개월,0.3,남자,세,기타,,,,24.0,24.0,8.0,0.0,0.0,1,,,,,2000000.0,9.0,272222.22222222225,250000.0,,,,
B090628-7,5,5,0.6,0.6,0.4,1.2,6,3,1.0,0.2,2.0,4.0,1,0,2009,정상종료,완납,753,2860,100만원,6개월,0.3,남자,세,기타,,,,3.0,3.0,7.0,1.0,0.0,1,,,,,1000000.0,6.0,191666.66666666663,181250.0,,,,
B090719-7,4,4,1.0,1.0,0.0,0.0,0,0,,,,,0,0,2009,정상종료,완납,586,1138,200만원,12개월,0.3,여자,세,기타,,,,50.0,42.0,0.0,0.0,0.0,1,,,,,2000000.0,12.0,216666.66666666663,193750.0,,,,
B090727-7,9,9,0.0,0.0,1.0,28.333,255,30,1.0,0.111,,,1,0,2009,정상종료,완납,469,2142,200만원,9개월,0.3,여자,세,기타,,,,,,,,,1,,,,,2000000.0,9.0,272222.22222222225,250000.0,,,,
B090801-7,5,5,0.4,0.4,0.6,2.4,12,6,2.0,0.4,4.0,5.0,1,0,2009,정상종료,완납,696,0,100만원,6개월,0.3,남자,세,기타,,,,,,,,,1,,,,,1000000.0,6.0,191666.66666666663,181250.0,,,,
B090817-7,14,14,1.0,1.0,0.0,0.0,0,0,,,,,0,0,2009,정상종료,완납,211,372,300만원,21개월,0.3,여자,세,기타,,,,125.0,109.0,1.0,0.0,0.0,1,,,,,3000000.0,21.0,217857.14285714287,182142.8571428572,,,,
B090922-7,9,9,1.0,0.8889,0.0,0.0,0,0,,,,,0,0,2009,정상종료,완납,519,980,100만원,9개월,0.3,여자,세,기타,,,,20.0,18.0,1.0,0.0,0.0,1,,,,,1000000.0,9.0,136111.11111111112,125000.0,,,,
B090929-7,12,12,0.75,0.25,0.25,0.333,4,2,6.0,0.5,8.0,10.0,1,0,2009,정상종료,완납,254,1611,200만원,12개월,0.3,여자,세,기타,,,,11.0,3.0,4.0,4.0,0.0,1,,,,,2000000.0,12.0,216666.66666666663,193750.0,,,,
B091005-7,7,7,0.8571,0.2857,0.1429,0.143,1,1,1.0,0.143,2.0,,1,0,2009,정상종료,완납,583,399,100만원,9개월,0.3,남자,세,기타,,,,29.0,6.0,2.0,0.0,0.0,1,,,,,1000000.0,9.0,136111.11111111112,125000.0,,,,
B091006-7,12,12,0.5833,0.25,0.4167,3.0,36,27,1.0,0.083,2.0,4.0,1,0,2009,정상종료,완납,898,1660,200만원,12개월,0.3,여자,세,기타,,,,,,,,,1,,,,,2000000.0,12.0,216666.66666666663,193750.0,,,,
B091012-7,2,2,0.0,0.0,1.0,32.0,64,61,1.0,0.5,,,1,0,2009,연체중,손실,292,1238,100만원,12개월,0.3,남자,세,기타,,,,13.0,5.0,11.0,1.0,0.0,1,,,,,1000000.0,12.0,108333.33333333331,96875.0,,,,
B091014-7,3,3,1.0,0.3333,0.0,0.0,0,0,,,,,0,0,2009,정상종료,완납,683,991,100만원,3개월,0.3,남자,세,기타,,,,11.0,4.0,4.0,0.0,0.0,1,,,,,1000000.0,3.0,358333.3333333333,350000.0,,,,
B091110-7,5,5,0.6,0.2,0.4,13.0,65,61,2.0,0.4,3.0,5.0,1,0,2009,연체중,손실,176,443,100만원,6개월,0.3,여자,세,기타,,,,,,,,,1,,,,,1000000.0,6.0,191666.66666666663,181250.0,,,,
B091115-7,7,7,0.0,0.0,1.0,22.0,154,61,1.0,0.143,,,1,0,2009,연체중,손실,651,2029,200만원,12개월,0.3,남자,세,기타,,,,3.0,3.0,7.0,1.0,0.0,1,,,,,2000000.0,12.0,216666.66666666663,193750.0,,,,
B091126-7,3,3,1.0,1.0,0.0,0.0,0,0,,,,,0,0,2009,정상종료,완납,177,859,200만원,12개월,0.3,여자,세,기타,,,,,,,,,1,,,,,2000000.0,12.0,216666.66666666663,193750.0,,,,
B091210-7,5,5,1.0,1.0,0.0,0.0,0,0,,,,,0,0,2009,정상종료,완납,565,841,100만원,9개월,0.3,여자,세,기타,,,,,,,,,1,,,,,1000000.0,9.0,136111.11111111112,125000.0,,,,
B091229-7,11,11,1.0,0.6364,0.0,0.0,0,0,,,,,0,0,2009,정상종료,완납,254,1217,300만원,24개월,0.3,남자,세,기타,,,,19.0,11.0,2.0,0.0,0.0,1,,,,,3000000.0,24.0,200000.0,164062.5,,,,
B091231-7,12,12,0.8333,0.5,0.1667,2.75,33,28,11.0,0.917,,,1,0,2009,정상종료,완납,516,428,200만원,12개월,0.3,남자,세,기타,,,,18.0,13.0,3.0,0.0,0.0,1,,,,,2000000.0,12.0,216666.66666666663,193750.0,,,,
B100112-7,12,12,0.5833,0.0,0.4167,1.083,13,7,3.0,0.25,4.0,6.0,1,0,2010,정상종료,완납,768,2327,250만원,12개월,0.3,여자,세,기타,,,,,,,,,1,,,,,2500000.0,12.0,270833.3333333334,242187.5,,,,
B100113-7,5,5,1.0,1.0,0.0,0.0,0,0,,,,,0,0,2010,정상종료,완납,1190,1665,250만원,6개월,0.3,,세,기타,,,,,,,,,1,,,,,2500000.0,6.0,479166.6666666667,453125.0,,,,
B100222-7,7,7,0.8571,0.2857,0.1429,8.714,61,61,7.0,1.0,,,1,0,2010,연체중,손실,203,434,100만원,9개월,0.3,남자,세,기타,,,,,,,,,1,,,,,1000000.0,9.0,136111.11111111112,125000.0,,,,
B100225-7,21,21,0.1905,0.0476,0.8095,10.19,214,31,3.0,0.143,5.0,7.0,1,0,2010,연체중,손실,131,1077,500만원,24개월,0.3,여자,세,기타,,,,23.0,16.0,18.0,0.0,0.0,1,,,,,5000000.0,24.0,333333.3333333334,273437.5,,,,
B100303-7,6,6,1.0,1.0,0.0,0.0,0,0,,,,,0,0,2010,정상종료,완납,1212,415,300만원,15개월,0.29,남자,세,기타,,,,39.0,33.0,0.0,0.0,0.0,1,,,,,3000000.0,15.0,272500.0,238666.66666666663,,,,
B100311-7,4,4,0.0,0.0,1.0,24.25,97,61,1.0,0.25,,,1,0,2010,연체중,손실,275,877,50만원,6개월,0.3,여자,세,기타,,,,,,,,,1,,,,,500000.0,6.0,95833.33333333331,90625.0,,,,
B100330-7,9,9,1.0,1.0,0.0,0.0,0,0,,,,,0,0,2010,정상종료,완납,232,556,150만원,9개월,0.3,여자,세,기타,,,,59.0,40.0,10.0,0.0,0.0,1,,,,,1500000.0,9.0,204166.66666666663,187500.0,,,,
B100331-7,16,16,0.1875,0.0625,0.8125,11.0,176,31,1.0,0.062,7.0,9.0,1,0,2010,연체중,손실,560,1852,300만원,18개월,0.3,남자,세,기타,,,,,,,,,1,,,,,3000000.0,18.0,241666.66666666663,206250.0,,,,
B100408-7,12,12,0.25,0.1667,0.75,9.833,118,27,3.0,0.25,12.0,,1,0,2010,정상종료,완납,770,1758,200만원,12개월,0.3,남자,세,기타,,,,,,,,,1,,,,,2000000.0,12.0,216666.66666666663,193750.0,,,,
B100414-7,24,24,0.9167,0.8333,0.0833,0.167,4,2,3.0,0.125,4.0,7.0,1,0,2010,정상종료,완납,1703,1827,300만원,24개월,0.3,남자,세,기타,,,,100.0,82.0,21.0,0.0,0.0,1,,,,,3000000.0,24.0,200000.0,164062.5,,,,
B100416-7,2,2,0.0,0.0,1.0,30.0,60,30,1.0,0.5,,,1,0,2010,정상종료,완납,724,3430,300만원,24개월,0.3,남자,세,기타,,,,4.0,4.0,0.0,2.0,0.0,1,,,,,3000000.0,24.0,200000.0,164062.5,,,,
B100603-7,5,5,0.0,0.0,1.0,20.2,101,61,1.0,0.2,,,1,0,2010,연체중,손실,841,1838,200만원,9개월,0.3,여자,세,기타,,,,,,,,,1,,,,,2000000.0,9.0,272222.22222222225,250000.0,,,,
B100604-7,10,10,1.0,1.0,0.0,0.0,0,0,,,,,0,0,2010,정상종료,완납,311,2013,100만원,12개월,0.3,여자,세,기타,,,,,,,,,1,,,,,1000000.0,12.0,108333.33333333331,96875.0,,,,
B100727-7,14,14,0.4286,0.2143,0.5714,0.571,8,1,1.0,0.071,2.0,3.0,1,0,2010,정상종료,완납,555,889,300만원,15개월,0.3,남자,세,기타,,,,43.0,32.0,11.0,0.0,0.0,1,,,,,3000000.0,15.0,275000.0,240000.0,,,,
B100808-7,24,24,1.0,1.0,0.0,0.0,0,0,,,,,0,0,2010,정상종료,완납,283,448,300만원,24개월,0.3,여자,세,기타,,,,42.0,42.0,0.0,0.0,0.0,1,,,,,3000000.0,24.0,200000.0,164062.5,,,,
B100812-7,12,12,0.75,0.4167,0.25,1.25,15,7,5.0,0.417,6.0,8.0,1,0,2010,정상종료,완납,330,1674,100만원,12개월,0.3,여자,세,기타,,,,91.0,71.0,15.0,1.0,0.0,1,,,,,1000000.0,12.0,108333.33333333331,96875.0,,,,
B100930-7,18,18,0.7778,0.0556,0.2222,0.333,6,2,10.0,0.556,11.0,12.0,1,0,2010,정상종료,완납,351,703,300만원,18개월,0.3,남자,세,기타,,,,34.0,13.0,5.0,0.0,0.0,1,,,,,3000000.0,18.0,241666.66666666663,206250.0,,,,
B101012-7,12,12,1.0,0.9167,0.0,0.0,0,0,,,,,0,0,2010,정상종료,완납,838,954,250만원,12개월,0.3,여자,세,기타,,,,,,,,,1,,,,,2500000.0,12.0,270833.3333333334,242187.5,,,,
B101014-7,7,7,1.0,0.8571,0.0,0.0,0,0,,,,,0,0,2010,정상종료,완납,453,1741,200만원,9개월,0.3,남자,세,기타,,,,23.0,13.0,6.0,0.0,0.0,1,,,,,2000000.0,9.0,272222.22222222225,250000.0,,,,
B101027-7,12,12,0.5,0.3333,0.5,9.083,109,31,4.0,0.333,5.0,6.0,1,0,2010,손실(상환완료),손실,774,2419,250만원,12개월,0.3,여자,세,기타,,,,16.0,12.0,10.0,1.0,0.0,1,,,,,2500000.0,12.0,270833.3333333334,242187.5,,,,
B101028-7,18,18,0.7222,0.5556,0.2778,4.889,88,30,14.0,0.778,,,1,0,2010,정상종료,완납,901,804,300만원,18개월,0.3,여자,세,기타,,,,25.0,22.0,4.0,1.0,0.0,1,,,,,3000000.0,18.0,241666.66666666663,206250.0,,,,
B101221-7,16,16,0.375,0.25,0.625,8.688,139,20,4.0,0.25,6.0,9.0,1,0,2010,정상종료,완납,607,364,300만원,18개월,0.3,여자,세,기타,,,,9.0,6.0,22.0,0.0,0.0,1,,,,,3000000.0,18.0,241666.66666666663,206250.0,,,,
B081201-8,6,6,1.0,0.6667,0.0,0.0,0,0,,,,,0,0,2008,정상종료,완납,299,160,100만원,6개월,0.29,남자,세,기타,,,,25.0,18.0,4.0,0.0,0.0,1,,,,,1000000.0,6.0,190833.3333333333,180763.88888888888,,,,
B081226-8,9,9,0.4444,0.1111,0.5556,12.333,111,61,4.0,0.444,7.0,8.0,1,0,2008,연체중,손실,596,620,100만원,12개월,0.3,여자,세,기타,,,,7.0,2.0,8.0,2.0,0.0,1,,,,,1000000.0,12.0,108333.33333333331,96875.0,,,,
B081229-8,6,6,0.0,0.0,1.0,7.333,44,15,1.0,0.167,,,1,0,2008,정상종료,완납,221,205,200만원,6개월,0.29,여자,세,기타,,,,14.0,2.0,28.0,1.0,0.0,1,,,,,2000000.0,6.0,381666.6666666666,361527.77777777775,,,,
B081230-8,11,11,0.8182,0.6364,0.1818,0.455,5,3,3.0,0.273,4.0,9.0,1,0,2008,정상종료,완납,255,439,100만원,12개월,0.29,여자,세,기타,,,,58.0,40.0,6.0,0.0,0.0,1,,,,,1000000.0,12.0,107500.0,96423.61111111112,,,,
B090119-8,9,9,0.3333,0.0,0.6667,5.333,48,32,3.0,0.333,8.0,9.0,1,0,2009,정상종료,완납,797,294,100만원,9개월,0.3,남자,세,기타,,,,3.0,0.0,7.0,1.0,0.0,1,,,,,1000000.0,9.0,136111.11111111112,125000.0,,,,
