loan_id,k,sched_date,actual_date,status,delay,gap,ontime,early,late,unpaid,sched_prin,sched_int,paid_prin,paid_int,balance
B160219-2,9,2016-11-26,2016-10-26,일반상환,0,-31.0,1.0,1.0,0.0,0,124998,42439,124998,42439,1875018
B160219-2,10,2016-12-26,2016-11-25,일반상환,0,-31.0,1.0,1.0,0.0,0,124998,38541,124998,38541,1750020
B160219-2,11,2017-01-26,2016-12-26,일반상환,0,-31.0,1.0,1.0,0.0,0,124998,37156,124998,37156,1625022
B160219-2,12,2017-02-26,2017-02-26,일반상환,0,0.0,1.0,0.0,0.0,0,124998,34507,124998,34507,1500024
B160219-2,13,2017-03-26,2017-03-21,일반상환,0,-5.0,1.0,1.0,0.0,0,124998,28782,124998,28782,1375026
B160219-2,14,2017-04-26,2017-04-10,일반상환,0,-16.0,1.0,1.0,0.0,0,124998,29217,124998,29217,1250028
B160219-2,15,2017-05-26,2017-05-08,일반상환,0,-18.0,1.0,1.0,0.0,0,124998,25683,124998,25683,1125030
B160219-2,16,2017-06-26,2017-06-12,일반상환,0,-14.0,1.0,1.0,0.0,0,124998,23903,124998,23903,1000032
B160219-2,17,2017-07-26,2017-07-13,일반상환,0,-13.0,1.0,1.0,0.0,0,124998,20548,124998,20548,875034
B160219-2,18,2017-08-26,2017-08-08,일반상환,0,-18.0,1.0,1.0,0.0,0,124998,18608,124998,18608,750036
B160219-2,19,2017-09-26,2017-09-13,일반상환,0,-13.0,1.0,1.0,0.0,0,124998,15922,124998,15922,625038
B160219-2,20,2017-10-26,2017-10-18,일반상환,0,-8.0,1.0,1.0,0.0,0,124998,12865,124998,12865,500040
B160219-2,21,2017-11-26,2017-10-18,일반상환,0,-39.0,1.0,1.0,0.0,0,124998,10599,124998,10599,375042
B160219-2,22,2017-12-26,2017-12-19,일반상환,0,-7.0,1.0,1.0,0.0,0,124998,7713,124998,7713,250044
B160219-2,23,2018-01-26,2018-01-16,일반상환,0,-10.0,1.0,1.0,0.0,0,124998,5339,124998,5339,125046
B160219-2,24,2018-02-26,2018-02-14,일시상환,0,-12.0,1.0,1.0,0.0,0,125046,2678,125046,1621,0
B160225-4,1,2016-04-03,2016-04-11,일반상환,8,8.0,0.0,0.0,1.0,0,133350,41891,133350,43042,1866650
B160225-4,2,2016-05-03,2016-04-29,일반상환,0,-4.0,1.0,1.0,0.0,0,133350,37861,133350,37861,1733300
B160225-4,3,2016-06-03,2016-05-12,일반상환,0,-22.0,1.0,1.0,0.0,0,133350,36316,133350,36316,1599950
B160225-4,4,2016-07-03,2016-06-30,일반상환,0,-3.0,1.0,1.0,0.0,0,133350,32445,133350,32445,1466600
B160225-4,5,2016-08-03,2016-08-02,일반상환,0,-1.0,1.0,1.0,0.0,0,133350,30751,133350,30751,1333250
B160225-4,6,2016-09-03,2016-08-03,일반상환,0,-31.0,1.0,1.0,0.0,0,133350,27944,133350,27944,1199900
B160225-4,7,2016-10-03,2016-08-04,일반상환,0,-60.0,1.0,1.0,0.0,0,133350,24330,133350,24330,1066550
B160225-4,8,2016-11-03,2016-08-31,일반상환,0,-64.0,1.0,1.0,0.0,0,133350,22355,133350,22355,933200
B160225-4,9,2016-12-03,2016-08-31,일반상환,0,-94.0,1.0,1.0,0.0,0,133350,18956,133350,18956,799850
B160225-4,10,2017-01-03,2016-08-31,일반상환,0,-125.0,1.0,1.0,0.0,0,133350,16768,133350,16768,666500
B160225-4,11,2017-02-03,2016-09-08,일반상환,0,-148.0,1.0,1.0,0.0,0,133350,13965,133350,13965,533150
B160225-4,12,2017-03-03,2016-09-12,일시상환,0,-172.0,1.0,1.0,0.0,0,133350,10068,533150,0,399800
B160226-3,1,2016-04-07,2016-04-06,일반상환,0,-1.0,1.0,1.0,0.0,0,133349,41588,133349,41588,1866651
B160226-3,2,2016-05-07,2016-05-02,일반상환,0,-5.0,1.0,1.0,0.0,0,133349,37577,133349,37577,1733302
B160226-3,3,2016-06-07,2016-06-01,일반상환,0,-6.0,1.0,1.0,0.0,0,133349,36045,133349,36045,1599953
B160226-3,4,2016-07-07,2016-07-05,일반상환,0,-2.0,1.0,1.0,0.0,0,133349,32205,133349,32205,1466604
B160226-3,5,2016-08-07,2016-08-07,일반상환,0,0.0,1.0,0.0,0.0,0,133349,30526,133349,30526,1333255
B160226-3,6,2016-09-07,2016-09-05,일반상환,0,-2.0,1.0,1.0,0.0,0,133349,27727,133349,27727,1199906
B160226-3,7,2016-10-07,2016-10-07,일반상환,0,0.0,1.0,0.0,0.0,0,133349,24152,133349,24152,1066557
B160226-3,8,2016-11-07,2016-11-07,일반상환,0,0.0,1.0,0.0,0.0,0,133349,22192,133349,22192,933208
B160226-3,9,2016-12-07,2016-12-07,일반상환,0,0.0,1.0,0.0,0.0,0,133349,18816,133349,18816,799859
B160226-3,10,2017-01-07,2017-01-05,일반상환,0,-2.0,1.0,1.0,0.0,0,133349,16641,133349,16641,666510
B160226-3,11,2017-02-07,2017-02-06,일반상환,0,-1.0,1.0,1.0,0.0,0,133349,13858,133349,13858,533161
B160226-3,12,2017-03-07,2017-03-06,일반상환,0,-1.0,1.0,1.0,0.0,0,133349,9992,133349,9992,399812
B160226-3,13,2017-04-07,2017-04-07,일반상환,0,0.0,1.0,0.0,0.0,0,133349,8318,133349,8318,266463
B160226-3,14,2017-05-07,2017-04-10,일시상환,0,-27.0,1.0,1.0,0.0,0,133349,5386,266463,486,133114
B160302-1,1,2016-04-10,2016-04-12,일반상환,2,2.0,0.0,0.0,1.0,0,125001,31452,125001,31697,1374999
B160302-1,2,2016-05-10,2016-05-16,일반상환,6,6.0,0.0,0.0,1.0,0,125001,27914,125001,28675,1249998
B160302-1,3,2016-06-10,2016-06-21,일반상환,11,11.0,0.0,0.0,1.0,0,125001,26221,125001,27369,1124997
B160302-1,4,2016-07-10,2016-07-20,일반상환,10,10.0,0.0,0.0,1.0,0,125001,22816,125001,23820,999996
B160302-1,5,2016-08-10,2016-08-25,일반상환,15,15.0,0.0,0.0,1.0,0,125001,20980,125001,22467,874995
B160302-1,6,2016-09-10,2016-09-23,일반상환,13,13.0,0.0,0.0,1.0,0,125001,18367,125001,19657,749994
B160302-1,7,2016-10-10,2016-10-25,일반상환,15,15.0,0.0,0.0,1.0,0,125001,15212,125001,16655,624993
B160302-1,8,2016-11-10,2016-11-29,일반상환,19,19.0,0.0,0.0,1.0,0,125001,13109,125001,14888,499992
B160302-1,9,2016-12-10,2016-12-31,일반상환,21,21.0,0.0,0.0,1.0,0,125001,10146,125001,12073,374991
B160302-1,10,2017-01-10,2017-01-25,일반상환,15,15.0,0.0,0.0,1.0,0,125001,7848,125001,9203,249990
B160302-1,11,,,연체,1106,,,,,1,249990,5238,0,0,0
B160302-2,1,2016-04-16,2016-04-16,일반상환,0,0.0,1.0,0.0,0.0,0,124999,31605,124999,31605,1375001
B160302-2,2,2016-05-16,2016-05-16,일반상환,0,0.0,1.0,0.0,0.0,0,124999,28058,124999,28058,1250002
B160302-2,3,2016-06-16,2016-06-16,일반상환,0,0.0,1.0,0.0,0.0,0,124999,26348,124999,26348,1125003
B160302-2,4,2016-07-16,2016-07-16,일반상환,0,0.0,1.0,0.0,0.0,0,124999,22927,124999,22927,1000004
B160302-2,5,2016-08-16,2016-08-17,일반상환,1,1.0,0.0,0.0,1.0,0,124999,21082,124999,21175,875005
B160302-2,6,2016-09-16,2016-09-16,일반상환,0,0.0,1.0,0.0,0.0,0,124999,18456,124999,18456,750006
B160302-2,7,2016-10-16,2016-10-18,일반상환,2,2.0,0.0,0.0,1.0,0,124999,15297,124999,15483,625007
B160302-2,8,2016-11-16,2016-10-27,일시상환,0,-20.0,1.0,1.0,0.0,0,124999,13186,625007,4690,500008
B160305-1,1,2016-04-11,2016-04-20,일반상환,9,9.0,0.0,0.0,1.0,0,166655,42285,166655,43838,1833345
B160305-1,2,2016-05-11,2016-06-07,일반상환,27,27.0,0.0,0.0,1.0,0,166655,37525,166655,42050,1666690
B160305-1,3,2016-06-11,2016-09-11,손실,92,92.0,0.0,0.0,1.0,0,1602933,64635,0,0,63757
B160307-4,1,2016-04-21,2016-04-18,일반상환,0,-3.0,1.0,1.0,0.0,0,133346,41579,133346,41579,1866654
B160307-4,2,2016-05-21,2016-05-19,일반상환,0,-2.0,1.0,1.0,0.0,0,133346,37573,133346,37573,1733308
B160307-4,3,2016-06-21,2016-06-21,일반상환,0,0.0,1.0,0.0,0.0,0,133346,36042,133346,36042,1599962
B160307-4,4,2016-07-21,2016-07-20,일반상환,0,-1.0,1.0,1.0,0.0,0,133346,32200,133346,32200,1466616
B160307-4,5,2016-08-21,2016-08-19,일반상환,0,-2.0,1.0,1.0,0.0,0,133346,30520,133346,30520,1333270
B160307-4,6,2016-09-21,2016-09-21,일반상환,0,0.0,1.0,0.0,0.0,0,133346,27730,133346,27730,1199924
B160307-4,7,2016-10-21,2016-10-21,일반상환,0,0.0,1.0,0.0,0.0,0,133346,24151,133346,24151,1066578
B160307-4,8,2016-11-21,2016-11-21,일반상환,0,0.0,1.0,0.0,0.0,0,133346,22191,133346,22191,933232
B160307-4,9,2016-12-21,2016-12-21,일반상환,0,0.0,1.0,0.0,0.0,0,133346,18814,133346,18814,799886
B160307-4,10,2017-01-21,2017-01-21,일반상환,0,0.0,1.0,0.0,0.0,0,133346,16637,133346,16637,666540
B160307-4,11,2017-02-21,2017-02-21,일반상환,0,0.0,1.0,0.0,0.0,0,133346,13859,133346,13859,533194
B160307-4,12,2017-03-21,2017-03-20,일반상환,0,-1.0,1.0,1.0,0.0,0,133346,9992,133346,9992,399848
B160307-4,13,2017-04-21,2017-04-13,일시상환,0,-8.0,1.0,1.0,0.0,0,133346,8314,399848,6178,266502
B160310-3,1,2016-04-18,2016-03-21,일시상환,0,-28.0,1.0,1.0,0.0,0,166657,42306,2000000,4085,1833343
B160315-1,1,2016-04-18,2016-04-18,일반상환,0,0.0,1.0,0.0,0.0,0,142856,56036,142856,56036,2857144
B160315-1,2,2016-05-18,2016-05-18,일반상환,0,0.0,1.0,0.0,0.0,0,142856,51631,142856,51631,2714288
B160315-1,3,2016-06-18,2016-06-18,일반상환,0,0.0,1.0,0.0,0.0,0,142856,50706,142856,50706,2571432
B160315-1,4,2016-07-18,2016-07-18,일반상환,0,0.0,1.0,0.0,0.0,0,142856,46475,142856,46475,2428576
B160315-1,5,2016-08-18,2016-08-18,일반상환,0,0.0,1.0,0.0,0.0,0,142856,45373,142856,45373,2285720
B160315-1,6,2016-09-18,2016-08-26,일시상환,0,-23.0,1.0,1.0,0.0,0,142856,42673,2285720,10994,2142864
B160316-1,1,2016-04-30,2016-04-30,일반상환,0,0.0,1.0,0.0,0.0,0,83340,42014,83340,42014,1916660
B160316-1,2,2016-05-30,2016-05-30,일반상환,0,0.0,1.0,0.0,0.0,0,83340,38988,83340,38988,1833320
B160316-1,3,2016-06-30,2016-06-30,일반상환,0,0.0,1.0,0.0,0.0,0,83340,38532,83340,38532,1749980
B160316-1,4,2016-07-30,2016-07-30,일반상환,0,0.0,1.0,0.0,0.0,0,83340,35604,83340,35604,1666640
B160316-1,5,2016-08-30,2016-08-30,일반상환,0,0.0,1.0,0.0,0.0,0,83340,35028,83340,35028,1583300
B160316-1,6,2016-09-30,2016-09-30,일반상환,0,0.0,1.0,0.0,0.0,0,83340,33268,83340,33268,1499960
B160316-1,7,2016-10-30,2016-10-30,일반상환,0,0.0,1.0,0.0,0.0,0,83340,30483,83340,30483,1416620
B160316-1,8,2016-11-30,2016-11-30,일반상환,0,0.0,1.0,0.0,0.0,0,83340,29764,83340,29764,1333280
B160316-1,9,2016-12-30,2016-12-30,일반상환,0,0.0,1.0,0.0,0.0,0,83340,27123,83340,27123,1249940
B160316-1,10,2017-01-30,2017-01-30,일반상환,0,0.0,1.0,0.0,0.0,0,83340,26267,83340,26267,1166600
B160316-1,11,2017-03-02,2017-03-02,일반상환,0,0.0,1.0,0.0,0.0,0,83340,24514,83340,24514,1083260
B160316-1,12,2017-04-02,2017-04-02,일반상환,0,0.0,1.0,0.0,0.0,0,83340,20554,83340,20554,999920
B160316-1,13,2017-05-02,2017-05-02,일반상환,0,0.0,1.0,0.0,0.0,0,83340,21015,83340,21015,916580
B160316-1,14,2017-06-02,2017-06-02,일반상환,0,0.0,1.0,0.0,0.0,0,83340,18636,83340,18636,833240
B160316-1,15,2017-07-02,2017-07-02,일반상환,0,0.0,1.0,0.0,0.0,0,83340,17512,83340,17512,749900
B160316-1,16,2017-08-02,2017-08-02,일반상환,0,0.0,1.0,0.0,0.0,0,83340,15262,83340,15262,666560
B160316-1,17,2017-09-02,2017-09-11,일반상환,9,9.0,0.0,0.0,1.0,0,83340,14020,83340,14624,583220
B160316-1,18,2017-10-02,2017-10-02,일반상환,0,0.0,1.0,0.0,0.0,0,83340,12275,83340,12275,499880
B160316-1,19,2017-11-02,2017-11-02,일반상환,0,0.0,1.0,0.0,0.0,0,83340,10153,83340,10153,416540
B160316-1,20,2017-12-02,2017-12-11,일반상환,9,9.0,0.0,0.0,1.0,0,83340,8754,83340,9311,333200
B160316-1,21,2018-01-02,2018-01-02,일반상환,0,0.0,1.0,0.0,0.0,0,83340,6774,83340,6774,249860
B160316-1,22,2018-02-02,2018-02-02,일반상환,0,0.0,1.0,0.0,0.0,0,83340,5240,83340,5240,166520
B160316-1,23,2018-03-02,2018-03-02,일반상환,0,0.0,1.0,0.0,0.0,0,83340,3537,83340,3537,83180
B160316-1,24,2018-04-02,2018-04-02,일시상환,0,0.0,1.0,0.0,0.0,0,83180,1596,83180,1596,0
B160316-2,1,2016-04-21,2016-04-20,일반상환,0,-1.0,1.0,1.0,0.0,0,111122,39069,111122,39069,1888878
B160316-2,2,2016-05-21,2016-05-21,일반상환,0,0.0,1.0,0.0,0.0,0,111122,35713,111122,35713,1777756
B160316-2,3,2016-06-21,2016-06-21,일반상환,0,0.0,1.0,0.0,0.0,0,111122,34741,111122,34741,1666634
B160316-2,4,2016-07-21,2016-07-20,일반상환,0,-1.0,1.0,1.0,0.0,0,111122,31519,111122,31519,1555512
B160316-2,5,2016-08-21,2016-08-21,일반상환,0,0.0,1.0,0.0,0.0,0,111122,30394,111122,30394,1444390
B160316-2,6,2016-09-21,2016-09-20,일반상환,0,-1.0,1.0,1.0,0.0,0,111122,28200,111122,28200,1333268
B160316-2,7,2016-10-21,2016-10-21,일반상환,0,0.0,1.0,0.0,0.0,0,111122,25205,111122,25205,1222146
B160316-2,8,2016-11-21,2016-11-21,일반상환,0,0.0,1.0,0.0,0.0,0,111122,23896,111122,23896,1111024
B160316-2,9,2016-12-21,2016-12-21,일반상환,0,0.0,1.0,0.0,0.0,0,111122,20982,111122,20982,999902
B160316-2,10,2017-01-21,2017-01-21,일반상환,0,0.0,1.0,0.0,0.0,0,111122,19555,111122,19555,888780
B160316-2,11,2017-02-21,2017-02-21,일반상환,0,0.0,1.0,0.0,0.0,0,111122,17358,111122,17358,777658
B160316-2,12,2017-03-21,2017-03-21,일반상환,0,0.0,1.0,0.0,0.0,0,111122,13748,111122,13748,666536
B160316-2,13,2017-04-21,2017-04-21,일반상환,0,0.0,1.0,0.0,0.0,0,111122,13029,111122,13029,555414
B160316-2,14,2017-05-21,2017-05-21,일반상환,0,0.0,1.0,0.0,0.0,0,111122,10490,111122,10490,444292
B160316-2,15,2017-06-21,2017-06-21,일반상환,0,0.0,1.0,0.0,0.0,0,111122,8688,111122,8688,333170
B160316-2,16,2017-07-21,2017-07-21,일반상환,0,0.0,1.0,0.0,0.0,0,111122,6287,111122,6287,222048
B160316-2,17,2017-08-21,2017-07-31,일시상환,0,-21.0,1.0,1.0,0.0,0,111122,4339,222048,1392,110926
B160317-1,1,2016-04-29,2016-04-11,일반상환,0,-18.0,1.0,1.0,0.0,0,83335,21212,83335,21212,916665
B160317-1,2,2016-05-29,2016-05-11,일반상환,0,-18.0,1.0,1.0,0.0,0,83335,18835,83335,18835,833330
B160317-1,3,2016-06-29,2016-06-10,일반상환,0,-19.0,1.0,1.0,0.0,0,83335,17685,83335,17685,749995
B160317-1,4,2016-07-29,2016-07-11,일반상환,0,-18.0,1.0,1.0,0.0,0,83335,15383,83335,15383,666660
B160317-1,5,2016-08-29,2016-08-13,일반상환,0,-16.0,1.0,1.0,0.0,0,83335,14145,83335,14145,583325
B160317-1,6,2016-09-29,2016-09-12,일반상환,0,-17.0,1.0,1.0,0.0,0,83335,12384,83335,12384,499990
B160317-1,7,2016-10-29,2016-10-10,일반상환,0,-19.0,1.0,1.0,0.0,0,83335,10257,83335,10257,416655
B160317-1,8,2016-11-29,2016-11-10,일반상환,0,-19.0,1.0,1.0,0.0,0,83335,8864,83335,8864,333320
B160317-1,9,2016-12-29,2016-12-09,일반상환,0,-20.0,1.0,1.0,0.0,0,83335,6865,83335,6865,249985
B160317-1,10,2017-01-29,2017-01-10,일반상환,0,-19.0,1.0,1.0,0.0,0,83335,5292,83335,5292,166650
B160317-1,11,2017-03-01,2017-01-13,일시상환,0,-47.0,1.0,1.0,0.0,0,83335,3549,166650,0,83315
B160320-1,1,2016-05-01,2016-04-28,일반상환,0,-3.0,1.0,1.0,0.0,0,277813,169869,277813,169869,9722187
B160320-1,2,2016-06-01,2016-06-01,일반상환,0,0.0,1.0,0.0,0.0,0,277813,165169,277813,165169,9444374
B160320-1,3,2016-07-01,2016-07-01,일반상환,0,0.0,1.0,0.0,0.0,0,277813,155264,277813,155264,9166561
B160320-1,4,2016-08-01,2016-07-29,일반상환,0,-3.0,1.0,1.0,0.0,0,277813,155725,277813,155725,8888748
B160320-1,5,2016-09-01,2016-08-20,일반상환,0,-12.0,1.0,1.0,0.0,0,277813,150975,277813,150975,8610935
B160320-1,6,2016-10-01,2016-10-01,일반상환,0,0.0,1.0,0.0,0.0,0,277813,141555,277813,141555,8333122
B160320-1,7,2016-11-01,2016-11-03,일반상환,2,2.0,0.0,0.0,1.0,0,277813,141555,277813,142102,8055309
B160320-1,8,2016-12-01,2016-11-28,일반상환,0,-3.0,1.0,1.0,0.0,0,277813,132378,277813,132378,7777496
B160320-1,9,2017-01-01,2016-12-29,일반상환,0,-3.0,1.0,1.0,0.0,0,277813,132097,277813,132097,7499683
B160320-1,10,2017-02-01,2017-02-01,일반상환,0,0.0,1.0,0.0,0.0,0,277813,127391,277813,127391,7221870
B160320-1,11,2017-03-01,2017-03-07,일반상환,6,6.0,0.0,0.0,1.0,0,277813,110791,277813,112339,6944057
B160320-1,12,2017-04-01,2017-04-10,일반상환,9,9.0,0.0,0.0,1.0,0,277813,117972,277813,120302,6666244
B160320-1,13,2017-05-01,2017-04-29,일반상환,0,-2.0,1.0,1.0,0.0,0,277813,109619,277813,109619,6388431
B160320-1,14,2017-06-01,2017-06-04,일반상환,3,3.0,0.0,0.0,1.0,0,277813,108510,277813,109264,6110618
B160320-1,15,2017-07-01,2017-07-03,일반상환,2,2.0,0.0,0.0,1.0,0,277813,100422,277813,100880,5832805
B160320-1,16,,,연체,934,,,,,1,5763740,97905,0,0,0
B160320-1,17,,,중도상환,0,,,,,1,69065,0,69065,0,5763740
B160321-7,1,2016-04-25,2016-04-26,일반상환,1,1.0,0.0,0.0,1.0,0,83337,21237,83337,21333,916663
B160321-7,2,2016-05-25,2016-05-25,일반상환,0,0.0,1.0,0.0,0.0,0,83337,18853,83337,18853,833326
B160321-7,3,2016-06-25,2016-06-28,일반상환,3,3.0,0.0,0.0,1.0,0,83337,17698,83337,17891,749989
B160321-7,4,2016-07-25,2016-07-29,일반상환,4,4.0,0.0,0.0,1.0,0,83337,15400,83337,15654,666652
B160321-7,5,2016-08-25,2016-08-25,일반상환,0,0.0,1.0,0.0,0.0,0,83337,14147,83337,14147,583315
B160321-7,6,2016-09-25,2016-09-26,일반상환,1,1.0,0.0,0.0,1.0,0,83337,12392,83337,12445,499978
B160321-7,7,2016-10-25,2016-10-19,일시상환,0,-6.0,1.0,1.0,0.0,0,83337,10254,499978,8216,416641
B160322-1,1,2016-05-14,2016-05-14,일반상환,0,0.0,1.0,0.0,0.0,0,83342,20490,83342,20490,916658
B160322-1,2,2016-06-14,2016-06-14,일반상환,0,0.0,1.0,0.0,0.0,0,83342,19396,83342,19396,833316
B160322-1,3,2016-07-14,2016-10-14,손실,92,92.0,0.0,0.0,1.0,0,833316,32919,0,0,0
B160323-5,1,2016-05-01,2016-05-01,일반상환,0,0.0,1.0,0.0,0.0,0,133341,42392,133341,42392,1866659
B160323-5,2,2016-06-01,2016-06-01,일반상환,0,0.0,1.0,0.0,0.0,0,133341,38308,133341,38308,1733318
B160323-5,3,2016-07-01,2016-07-01,일반상환,0,0.0,1.0,0.0,0.0,0,133341,36745,133341,36745,1599977
B160323-5,4,2016-08-01,2016-08-01,일반상환,0,0.0,1.0,0.0,0.0,0,133341,32837,133341,32837,1466636
B160323-5,5,2016-09-01,2016-09-01,일반상환,0,0.0,1.0,0.0,0.0,0,133341,31116,133341,31116,1333295
B160323-5,6,2016-10-01,2016-10-01,일반상환,0,0.0,1.0,0.0,0.0,0,133341,28267,133341,28267,1199954
B160323-5,7,2016-11-01,2016-10-22,일반상환,0,-10.0,1.0,1.0,0.0,0,133341,24628,133341,24628,1066613
B160323-5,8,2016-12-01,2016-12-01,일반상환,0,0.0,1.0,0.0,0.0,0,133341,22629,133341,22629,933272
B160323-5,9,2017-01-01,2016-12-29,일시상환,0,-3.0,1.0,1.0,0.0,0,133341,19182,933272,17872,799931
B160328-2,1,2016-05-11,2016-05-11,일반상환,0,0.0,1.0,0.0,0.0,0,83348,32874,83348,32874,1916652
B160328-2,2,2016-06-11,2016-06-08,일시상환,0,-3.0,1.0,1.0,0.0,0,83348,32557,1916652,29419,1833304
B160407-2,1,2016-05-18,2016-05-18,일반상환,0,0.0,1.0,0.0,0.0,0,111119,41043,111119,41043,1888881
B160407-2,2,2016-06-18,2016-06-18,일반상환,0,0.0,1.0,0.0,0.0,0,111119,40052,111119,40052,1777762
B160407-2,3,2016-07-18,2016-07-18,일반상환,0,0.0,1.0,0.0,0.0,0,111119,36497,111119,36497,1666643
B160407-2,4,2016-08-18,2016-08-18,일반상환,0,0.0,1.0,0.0,0.0,0,111119,35341,111119,35341,1555524
B160407-2,5,2016-09-18,2016-09-18,일반상환,0,0.0,1.0,0.0,0.0,0,111119,32988,111119,32988,1444405
B160407-2,6,2016-10-18,2016-10-18,일반상환,0,0.0,1.0,0.0,0.0,0,111119,29649,111119,29649,1333286
B160407-2,7,2016-11-18,2016-11-18,일반상환,0,0.0,1.0,0.0,0.0,0,111119,28255,111119,28255,1222167
B160407-2,8,2016-12-18,2016-12-18,일반상환,0,0.0,1.0,0.0,0.0,0,111119,25075,111119,25075,1111048
B160407-2,9,2017-01-18,2017-01-18,일반상환,0,0.0,1.0,0.0,0.0,0,111119,23570,111119,23570,999929
B160407-2,10,2017-02-18,2017-02-18,일반상환,0,0.0,1.0,0.0,0.0,0,111119,21206,111119,21206,888810
B160407-2,11,2017-03-18,2017-03-18,일반상환,0,0.0,1.0,0.0,0.0,0,111119,17012,111119,17012,777691
B160407-2,12,2017-04-18,2017-04-18,일반상환,0,0.0,1.0,0.0,0.0,0,111119,16479,111119,16479,666572
B160407-2,13,2017-05-18,2017-05-11,일시상환,0,-7.0,1.0,1.0,0.0,0,111119,13671,666572,10513,555453
B160413-1,1,2016-05-20,2016-05-20,일반상환,0,0.0,1.0,0.0,0.0,0,208347,102684,208347,102684,4791653
B160413-1,2,2016-06-20,2016-06-25,일반상환,5,5.0,0.0,0.0,1.0,0,208347,101669,208347,102711,4583306
B160413-1,3,2016-07-20,2016-07-24,일반상환,4,4.0,0.0,0.0,1.0,0,208347,94148,208347,94978,4374959
B160413-1,4,2016-08-20,2016-08-22,일반상환,2,2.0,0.0,0.0,1.0,0,208347,92861,208347,93255,4166612
B160413-1,5,2016-09-20,2016-09-24,일반상환,4,4.0,0.0,0.0,1.0,0,208347,88405,208347,89202,3958265
B160413-1,6,2016-10-20,2016-10-20,일반상환,0,0.0,1.0,0.0,0.0,0,208347,81306,208347,81306,3749918
B160413-1,7,2016-11-20,2016-11-22,일반상환,2,2.0,0.0,0.0,1.0,0,208347,79570,208347,79964,3541571
B160413-1,8,2016-12-20,2016-12-24,일반상환,4,4.0,0.0,0.0,1.0,0,208347,72743,208347,73499,3333224
B160413-1,9,2017-01-20,2017-01-24,일반상환,4,4.0,0.0,0.0,1.0,0,208347,70692,208347,71448,3124877
B160413-1,10,2017-02-20,2017-02-24,일반상환,4,4.0,0.0,0.0,1.0,0,208347,66324,208347,67080,2916530
B160413-1,11,2017-03-20,2017-03-20,일반상환,0,0.0,1.0,0.0,0.0,0,208347,55916,208347,55916,2708183
B160413-1,12,2017-04-20,2017-04-24,일반상환,4,4.0,0.0,0.0,1.0,0,208347,57474,208347,58190,2499836
B160413-1,13,2017-05-20,2017-05-24,일반상환,4,4.0,0.0,0.0,1.0,0,208347,51342,208347,52025,2291489
B160413-1,14,2017-06-20,2017-06-20,일반상환,0,0.0,1.0,0.0,0.0,0,208347,48636,208347,48636,2083142
B160413-1,15,2017-07-20,2017-07-24,일반상환,4,4.0,0.0,0.0,1.0,0,208347,42779,208347,43459,1874795
B160413-1,16,2017-08-20,2017-08-21,일반상환,1,1.0,0.0,0.0,1.0,0,208347,39796,208347,39942,1666448
B160413-1,17,2017-09-20,2017-09-23,일반상환,3,3.0,0.0,0.0,1.0,0,208347,35381,208347,35878,1458101
B160413-1,18,2017-10-20,2017-10-23,일반상환,3,3.0,0.0,0.0,1.0,0,208347,29949,208347,30435,1249754
B160413-1,19,2017-11-20,2017-11-24,일반상환,4,4.0,0.0,0.0,1.0,0,208347,26540,208347,27174,1041407
B160413-1,20,2017-12-20,2017-12-23,일반상환,3,3.0,0.0,0.0,1.0,0,208347,21404,208347,21856,833060
B160413-1,21,2018-01-20,2018-01-24,일반상환,4,4.0,0.0,0.0,1.0,0,208347,17672,208347,18259,624713
B160413-1,22,2018-02-20,2018-02-22,일반상환,2,2.0,0.0,0.0,1.0,0,208347,13235,208347,13532,416366
B160413-1,23,2018-03-20,2018-03-24,일반상환,4,4.0,0.0,0.0,1.0,0,208347,7985,208347,8570,208019
B160413-1,24,2018-04-20,2018-04-23,일시상환,3,3.0,0.0,0.0,1.0,0,208019,4424,208019,4862,0
B160417-1,1,2016-05-29,2016-05-10,일반상환,0,-19.0,1.0,1.0,0.0,0,250011,123247,250011,123247,5749989
B160417-1,2,2016-06-29,2016-06-10,일반상환,0,-19.0,1.0,1.0,0.0,0,250011,122010,250011,122010,5499978
B160417-1,3,2016-07-29,2016-07-15,일반상환,0,-14.0,1.0,1.0,0.0,0,250011,112975,250011,112975,5249967
B160417-1,4,2016-08-29,2016-08-12,일반상환,0,-17.0,1.0,1.0,0.0,0,250011,111448,250011,111448,4999956
B160417-1,5,2016-09-29,2016-09-19,일반상환,0,-10.0,1.0,1.0,0.0,0,250011,106113,250011,106113,4749945
B160417-1,6,2016-10-29,2016-10-20,일반상환,0,-9.0,1.0,1.0,0.0,0,250011,97565,250011,97565,4499934
B160417-1,7,2016-11-29,2016-11-28,일반상환,0,-1.0,1.0,1.0,0.0,0,250011,95517,250011,95517,4249923
B160417-1,8,2016-12-29,2016-12-28,일반상환,0,-1.0,1.0,1.0,0.0,0,250011,87346,250011,87346,3999912
B160417-1,9,2017-01-29,2017-01-25,일반상환,0,-4.0,1.0,1.0,0.0,0,250011,84861,250011,84861,3749901
B160417-1,10,2017-03-01,2017-03-01,일반상환,0,0.0,1.0,0.0,0.0,0,250011,79584,250011,79584,3499890
B160417-1,11,2017-04-01,2017-03-31,일반상환,0,-1.0,1.0,1.0,0.0,0,250011,67079,250011,67079,3249879
